	Q9Y271	Q15391	P08173	P25021	P25100	P43088	P08100	P32239	P28335	Q13258	P37288	P47898	P51582	O95665	P18089	P25105	Q14416	P34981	P30518	P35368	P14416	P35367	O00222	P21917	Q5T6X5	P43657	P11229	Q14833	P29275	Q14831	Q8NFJ5	P51681	P0DMS8	P30556	Q13639	Q96G91	P50406	Q9NPC1	P35372	P30872	P35462	P35346	P25024	P21731	P08172	P30939	P21728	P20309	P28222	P41595	P41594	O60883	P21554	Q13255	Q9NS75	P34969	P08912	Q9UBS5	P30874	O15303	Q15077	P43116	P47900	P28221	Q15722	P24530	P08588	P08908	Q9Y5N1	Q9H244	P41231	P18825	P43115	P32238	P07550	Q8TDS4	P30542	Q9H3N8	P43119	Q14832	P08913	P35348	P41143	P13945	P32745	P28223	P25101	P48039	P29274	P28566	P41145	P34995	Q99677	P21918
P11229	0.29067387570168823	0.3598456674813011	0.5281646691248534	0.4353688958567496	0.4234707869184824	0.3415161617150809	0.430418384766587	0.5099271293093368	0.45754543264615993	0.3881597465963291	0.36045151824802624	0.5151459848975597	0.27738073428334514	0.5528401246625072	0.3855857035366351	0.2868058437202964	0.5128665187649128	0.41154375103890817	0.37199410273121264	0.4700923193712822	0.45346288696764847	0.5017768685338506	0.3377576822856807	0.41716647720457706	0.36259681194300064	0.3089026460141866	1.0000000000000007	0.5147737873902875	0.38210097279572186	0.46958461449699496	0.2727670581007805	0.30246138427170954	0.288665171516905	0.4427427081688107	0.4120258085959326	0.2779092341255387	0.41474846578059393	0.2760631056834053	0.4170385579672615	0.3548739251669047	0.4612633401678473	0.4217719792711244	0.26160664084926843	0.46813921281814486	0.6286504146646464	0.46493939915101934	0.6019475649892092	0.6013554215802872	0.4242929477965913	0.3856526746433364	0.6760539623741265	0.349899497196288	0.4535826019434409	0.5847771353047484	0.3340226913485413	0.4100064578146557	0.6027148777852855	0.50317813369959	0.4071056091738602	0.38899285733059696	0.3228787138025333	0.37069247918144466	0.33471862739603375	0.45319392518490964	0.35793518197381535	0.35480589985040906	0.3527261898250097	0.5106258879525012	0.6356914891347223	0.33870844630760377	0.3266073454913273	0.37203806598108147	0.40588334787633606	0.39937604926936343	0.4555893480351786	0.2651413842154562	0.45743827498088974	0.3387674553368706	0.4056626547287511	0.5065869258535907	0.391184105960371	0.4033359181209304	0.4369649447745284	0.3387816931562643	0.38605403872436694	0.5235446446659984	0.27447232910044084	0.3050192708992953	0.3631736581081595	0.5333313305897913	0.458617239373699	0.3606642760250476	0.26550318603963563	0.4867880254412936	
Q14833	0.264276116633024	0.31119209817340876	0.3933260767467276	0.2588999871829908	0.3144830139153042	0.22231458020743622	0.3421087548341591	0.400112488458486	0.44758038479435536	0.2990207850343286	0.33382258712802404	0.5300957843749001	0.3373840360694258	0.3826858889527965	0.3574223427987947	0.2087290205143011	0.6917812295681449	0.3229429241058338	0.34359961229904384	0.3615943151676477	0.4350699654373228	0.2933811147055963	0.5354807512143336	0.3356089783552383	0.33441077051607293	0.2605801397778196	0.5147737873902875	1.0000000000000009	0.2432855846753808	0.7152588097297433	0.17492676121734071	0.2560818804846788	0.288116590940268	0.2825118969209296	0.26720181555623135	0.23443640823275702	0.3316486098996416	0.20849984952141423	0.31436212055748125	0.3566192685679985	0.4202130586140487	0.37508382267270296	0.17723040643962465	0.3801148377375557	0.4757665501303091	0.43066418003695195	0.487783753715447	0.403063522403621	0.4175490521065507	0.32418133344511857	0.6471275249834456	0.45074263040081786	0.39079161097695725	0.6611034828679321	0.3019917472505904	0.34140836185343426	0.41117232239057855	0.48396004859258923	0.4442761748091617	0.5991194051913746	0.25313644171172905	0.2633546390041319	0.29402975596763775	0.45254431116285376	0.2667584247960715	0.3208143745113352	0.2257792854398331	0.5277956895344258	0.5561940365755682	0.3198409573151617	0.3366286667611972	0.3661893015678763	0.3339346982498617	0.2743145244567208	0.29641062567799914	0.23651615944166154	0.38021763794403896	0.2780090721619741	0.29977508840923034	0.6575501624193497	0.3626847712925191	0.32213221354804156	0.3654338188563836	0.28808472786737377	0.3776078962402336	0.3926519874606483	0.23862783423347103	0.3675124925389449	0.3072637649594925	0.535814183994968	0.330112040227964	0.23625612985917627	0.26920353069252423	0.3693471362376895	
P29275	0.34573692066226847	0.3657526762516473	0.3217201829139705	0.446679559808284	0.33256824698602006	0.2464755100140746	0.3762154158246983	0.3723723388607605	0.37481429289657564	0.4459225272094437	0.26563775066776035	0.31989895471600216	0.38388221478373097	0.34284149363629546	0.37575410160609035	0.2935537000618698	0.3415191250431638	0.3798606688538877	0.33136935589699085	0.3780048175724748	0.4176597800644082	0.35769117915526133	0.2138144112846505	0.31071531797765395	0.3171094982605321	0.28672984195727447	0.38210097279572186	0.2432855846753808	1.0000000000000004	0.2476805796389211	0.28979936081825725	0.37642935465761423	0.31233886424745516	0.3524648749159222	0.4345417920289243	0.360583453033261	0.4210868839485641	0.3053665756073212	0.39680735260801886	0.3559586937747573	0.39112101104595887	0.38297857944235947	0.3939021510778947	0.4748676771607643	0.38128359027117875	0.4053649130512814	0.5066827246624743	0.35273509890798066	0.3693284614950129	0.2864679087122289	0.36240813380311654	0.32376737540978184	0.42498973188756545	0.35585037381676465	0.32919429983421244	0.443983140142549	0.316911272082161	0.37341725970544093	0.3839297723809743	0.23557997738337685	0.42226690309463	0.3748176310240503	0.3633848223756323	0.4183840587341445	0.3443470082602199	0.37032883986176046	0.40555814671582807	0.32708568867383725	0.4095557762474177	0.4088423603646202	0.4298511183346807	0.35623339066525617	0.3896612992835381	0.3134069608644796	0.45883950704987386	0.34671094888232085	0.5287555764908624	0.38871790017691676	0.43939697908482306	0.32846176625669904	0.3981234223482548	0.3310363325496748	0.46980304583282073	0.38684363651825326	0.3282819965005319	0.3439907641170914	0.3454829595189398	0.34575183341227245	0.6381844649466124	0.29750491640877424	0.4656653489529111	0.41075191520013543	0.24735339112183327	0.4221402027800766	
Q14831	0.3465926573199345	0.2929652160297522	0.4059365230577599	0.264263249833249	0.33275827901310695	0.24204772444402572	0.346288953979927	0.35411249734491124	0.3814319099217601	0.2895204822771139	0.3216586016352237	0.48745488268791504	0.32294179609882984	0.36252588383118356	0.3486318133235152	0.2559898737075011	0.680765145683219	0.3209290256754702	0.31394283617031116	0.3249686187698754	0.4066637660708209	0.28218923295975423	0.6808444783815172	0.3202393691840576	0.3201427453225738	0.2648804364132886	0.46958461449699496	0.7152588097297433	0.2476805796389211	1.0	0.192285277810072	0.22527734481957803	0.3084352809841184	0.2706228520743275	0.2683271563337329	0.24690176473016673	0.33349654708195964	0.2417586965182355	0.3732966636309052	0.3759229105318691	0.4335722471534252	0.3417460225993212	0.21698797065540326	0.41091434255445314	0.5070289850220204	0.5092580456955254	0.4285434553030275	0.4132449223406421	0.4261299873194614	0.34184386960325486	0.5770708435062484	0.3636434218651368	0.40504870058699205	0.5485021010031841	0.32076713619483677	0.35677342302721293	0.4328733864660813	0.5160072938421159	0.44978706502262533	0.6543600883713642	0.2130063519951942	0.3262893939831615	0.27469075267908516	0.5119418368475227	0.27962872206793155	0.28325839548529025	0.26463993636792216	0.4328124785794508	0.5032414187705849	0.2484054083733546	0.3098370978213171	0.3532252765380456	0.318295291992457	0.2747796881388726	0.2839986825026021	0.24882263941039853	0.28609882683300414	0.33697834962919815	0.29198965256147946	0.6083195908059101	0.3563686278874705	0.3035204530291546	0.3813644510597494	0.28973483392495347	0.354719007642762	0.3782022065688748	0.24090658905956167	0.4200730533246041	0.24928926475393354	0.5189721904435279	0.34796538780480757	0.27143919781276593	0.20539280001855767	0.36703624946717145	
Q8NFJ5	0.24814987141942624	0.31722030874630025	0.18731304148051187	0.1706919260147548	0.2044019034456226	0.3070677286764744	0.2407144606477113	0.3130443842573563	0.2283710473225184	0.2853065807801996	0.1663056987643488	0.19310557599987488	0.2784134566264306	0.28095843253272823	0.26950345344479865	0.27328054622204623	0.23461197551832705	0.26077160093202456	0.2193021749405034	0.2601204297453791	0.277045060835289	0.2801684137926898	0.20238050141769082	0.23339995733134455	0.26710312162251737	0.3162079908717379	0.2727670581007805	0.17492676121734071	0.28979936081825725	0.192285277810072	1.0	0.22813149469446045	0.2419529160661981	0.19956878887538654	0.17364904965684624	0.1929032509581036	0.20717192903958137	0.2856947840695494	0.19792102596937008	0.25558865392543756	0.1608001352890318	0.18628014753986044	0.2475560492664276	0.3063772104831469	0.3085961023096019	0.36249968893610085	0.22791909898620433	0.2714042432289268	0.19849928129917532	0.22380757746805624	0.2123161624568511	0.2346334912435132	0.24661507098297797	0.24084118749978273	0.2528964268330177	0.2836006782725393	0.236968485429645	0.28137112026447214	0.213259888613188	0.19136643631225628	0.2959923230438468	0.2683795871828296	0.27233733539881605	0.2914855172234144	0.2697510520777898	0.25822825100074015	0.20156712395328424	0.14264864487140128	0.2917564104338549	0.27267296766865623	0.27481383334885856	0.26358494354076534	0.27733418286018663	0.28316801020150373	0.20628697915628036	0.25761139094875973	0.2531742952552739	0.2763793261165729	0.3036568405947954	0.19285720485464064	0.23353782452653488	0.19627242327895517	0.19142503114888781	0.2193224498583469	0.21522269978275615	0.15630055159869513	0.2644388176753525	0.2621504977424356	0.27594862098455125	0.2387105149924774	0.20572221135190907	0.32259585189289575	0.2553137550665565	0.17554224486344921	
P51681	0.31857157267456027	0.3462352705963252	0.20676879478062588	0.33152741841587974	0.2396730177055846	0.2905081357190676	0.3999023714713561	0.31597983753942027	0.30026797278525713	0.42914107221898146	0.28260957577172685	0.21414508047855768	0.3530288463857465	0.2281938261042502	0.28330543887625137	0.40040148960816313	0.26752116644010393	0.3378085901217214	0.3121043385401103	0.2931804514559258	0.27424246902982596	0.2679184739891497	0.18646521975933533	0.24555799682953589	0.22913558672143025	0.274587623204785	0.30246138427170954	0.2560818804846788	0.37642935465761423	0.22527734481957803	0.22813149469446045	1.0000000000000007	0.2778467064447977	0.41322345598194177	0.22549563812234175	0.25408693927819836	0.2315405110700281	0.28011721216527136	0.29901517677157496	0.2852667229479715	0.2406443838680581	0.29353298114354337	0.5688123370560791	0.37096123832315975	0.3321059256734719	0.31546635895425473	0.2918456721147525	0.21298014658325248	0.2845707920470883	0.17792513516501718	0.27837322628741873	0.2932806843586525	0.34400214123423106	0.30988785184928774	0.28041329936805315	0.3539878536274269	0.23753519922445496	0.3275033512209885	0.3088438561855291	0.26996226312462646	0.33563994321786306	0.3626729068647532	0.3421159292786899	0.292300356820776	0.402026219024229	0.3377906225821147	0.27533190435087684	0.28521576787621905	0.30039807376054256	0.41796390737833844	0.3280711636540985	0.20627640952021736	0.3151543739613024	0.23549529701126726	0.3757908867955283	0.36562842717147637	0.3857687029511102	0.3056869802596264	0.31500554410681525	0.3097045234608895	0.24958431598634245	0.2949522665907217	0.36807146950305747	0.3462479970860936	0.3057060719485737	0.32624045292594656	0.30477414935928204	0.3153353681925588	0.36073759808682293	0.288819946925477	0.3817823847025058	0.3291225693420887	0.33510142970261286	0.22719472059741508	
P0DMS8	0.26600046605116734	0.3608560185809902	0.21805578663053918	0.2102622238098794	0.24002892417583943	0.3215494542551694	0.2629070133591647	0.2282537996226573	0.25951285286358927	0.22842689187004347	0.22980081762102683	0.227825444991347	0.3753649604082979	0.24118824642584857	0.2867211189633145	0.2569096502352557	0.3246732394080257	0.2518879007038901	0.23656436656500723	0.2722496606997986	0.2660171137100582	0.26893711644161883	0.2560265899177174	0.5140236258137252	0.20960182243097103	0.2866183516671109	0.288665171516905	0.288116590940268	0.31233886424745516	0.3084352809841184	0.2419529160661981	0.2778467064447977	1.0000000000000004	0.3051671961952404	0.2217213596681451	0.6960492138484033	0.23418024057211762	0.26551588656204267	0.2509569644752492	0.24936119763275855	0.27059945239858674	0.23591433035889486	0.27681525843774935	0.35036737389006267	0.33097760703223333	0.3363709958411035	0.29438885312065277	0.2938218114788276	0.2648582493124486	0.26906684626311195	0.2893381272473881	0.1669423852672436	0.2692410960055423	0.3018898905798544	0.25330770406648195	0.2219966363758919	0.31043969812406647	0.3214122022477096	0.2520663752123099	0.34311150982794203	0.3229388285562706	0.27777002124999084	0.3356743675285967	0.28136462647564464	0.2847524582876192	0.26719314704867847	0.23421462470557847	0.24289099714872509	0.26301975868148836	0.3470320785810273	0.30800309212568516	0.2629020315502728	0.2911478190192237	0.21880579588931987	0.2573118924321416	0.26571783265265103	0.34613280281468856	0.2655003763219587	0.2566451180900964	0.31486955493965696	0.23123022318062703	0.2544481106121218	0.29739999961729996	0.23453236600193667	0.2223611453834392	0.20691730669442715	0.25979089167526015	0.2559307711214653	0.230296921221054	0.26075974108788547	0.2787126298036049	0.3309999927110847	0.25782350557477834	0.2785153997373714	
P30556	0.33295825777691934	0.2817159775488844	0.3350224645964197	0.33461339535613477	0.4197051026469063	0.40866734610141553	0.4558505657794393	0.338035493105689	0.3167010254834476	0.4519951422848326	0.3547652731700073	0.2737529665110218	0.2997422792856213	0.2471666534377538	0.4029835433169102	0.2841943080190895	0.2524679134588872	0.3325164927840023	0.445570857009731	0.4608784503978795	0.37677608919873085	0.346331919220284	0.21389479574463377	0.28387725949163206	0.3678964424441773	0.28564257161071516	0.4427427081688107	0.2825118969209296	0.3524648749159222	0.2706228520743275	0.19956878887538654	0.41322345598194177	0.3051671961952404	1.0000000000000002	0.36802346793550655	0.3003259828272862	0.2730313568702162	0.2734388948501987	0.3382511015345734	0.30713237664408743	0.3610219441852027	0.3624280668330664	0.4464782324937781	0.530065023454735	0.5226544733093792	0.29882722916398596	0.4304434163076424	0.34688950879190183	0.32565624065270105	0.29654402409451164	0.36636990885187143	0.26627256050676207	0.36754985657167283	0.3027949707443267	0.2750174944490384	0.37965412800261766	0.4035405573365426	0.3424271277611648	0.34015506517883526	0.25601756475311627	0.3369040714412744	0.33291441272270067	0.33843517283940056	0.34316161928058864	0.3896151309392669	0.4104066686651571	0.4032234280984428	0.3433241928154763	0.33505855276897845	0.35273081258553324	0.31873659282934785	0.3489927474389637	0.41092892149924015	0.2721890064862621	0.5740048014905048	0.32871898422029777	0.37718411847416145	0.3303924616597237	0.3668379131338103	0.24177410777040603	0.3729615207390027	0.407748490610518	0.407751826382325	0.4281033762414689	0.3480175716435029	0.35761258780067384	0.3961351111371565	0.3291211062233443	0.31756866093501324	0.2689759377899967	0.38556291207535576	0.4575934158512377	0.3029045620676656	0.36688976475898943	
Q13639	0.27461372144985396	0.2781646612505556	0.3628875321369096	0.44909635131673087	0.3703110048285587	0.342424692944541	0.35794892080780877	0.3264050828996685	0.3956374316398945	0.3591331566856877	0.33537854303388276	0.32378140273462785	0.1889868511118662	0.3208118447120481	0.46482888300925596	0.2205212750874237	0.26336865414963606	0.362153723839307	0.3397526048480193	0.4292755197310779	0.33386326947274914	0.3434840605273727	0.21541523101921511	0.32698060241737953	0.3519860303947795	0.2537196794280673	0.4120258085959326	0.26720181555623135	0.4345417920289243	0.2683271563337329	0.17364904965684624	0.22549563812234175	0.2217213596681451	0.36802346793550655	1.0000000000000009	0.21655981733951687	0.5160544834841585	0.2819785680042345	0.3267985649804989	0.3104999883486211	0.38119015096050624	0.33912427727434047	0.25204578026749713	0.4176477987646725	0.42659999868561926	0.367484857258373	0.4431844919878193	0.41489165541658046	0.4095422756083079	0.3915994383691874	0.28912489830567123	0.2237437311509481	0.3011213869012105	0.31368170261481454	0.26766833626322106	0.39934320178782856	0.39939867645481203	0.37343417472965856	0.3633351218832866	0.22750555848753962	0.31226196862616473	0.33567986834224556	0.2546730658641259	0.42508236791402143	0.37058711691954255	0.29934158178429715	0.47770904455279467	0.39242732928912927	0.34888050516236696	0.27223671232881896	0.2277292940403061	0.3927478692603353	0.3569541479781656	0.30445483325857436	0.5212496487125913	0.31986595654863037	0.26886226860011386	0.32165072678065454	0.30299599658453025	0.2624545716329025	0.4236399550691608	0.39329857822320347	0.40196261173331566	0.4249482825600011	0.3277005359729198	0.3795268149732735	0.2605677227049381	0.33770178188613026	0.33296388625014156	0.4099884670415086	0.38504161827961086	0.38567864110917127	0.1510721468494955	0.40588193642014314	
Q96G91	0.26403173882887543	0.2892589409836793	0.25934320290288	0.22907179396748117	0.24072000420986875	0.26313146290919864	0.2958999421674893	0.23638300951665034	0.2686926404184646	0.26381352694399907	0.25947938537565485	0.25875673638413266	0.3088827512650406	0.2187578772475564	0.26420967851511046	0.2238762435596841	0.23711915460023358	0.3123949826349004	0.20213937413324934	0.23810837900924056	0.24491042468182467	0.2838864622632306	0.18915207661728822	0.5027935879007582	0.2720746696303026	0.23870186159388496	0.2779092341255387	0.23443640823275702	0.360583453033261	0.24690176473016673	0.1929032509581036	0.25408693927819836	0.6960492138484033	0.3003259828272862	0.21655981733951687	1.0000000000000007	0.19476747604304911	0.25429253584620354	0.3089443012604659	0.2832456694095203	0.2389591142071974	0.23672048522913236	0.26621079403877657	0.35432237439184366	0.30719452474731457	0.2977305656884721	0.2572679450729596	0.2692062452777555	0.23967473227565417	0.2322732929895675	0.2488725152340121	0.23608181219407476	0.2535395507282722	0.2766778872823915	0.2460070108943851	0.243345705336914	0.2722851400798296	0.27902465254992515	0.26400639280385874	0.2615739996668533	0.3232982577169628	0.2859269273357049	0.2700449169495908	0.2696026541458362	0.2894111896201864	0.20782782621913	0.20658788724049348	0.22081623745336826	0.3045182448574697	0.29865722313401233	0.2550498807640097	0.22682032808073033	0.30702253514958033	0.1473488667479181	0.27269945749420405	0.2656944866456562	0.30436006148455286	0.2866698700956556	0.27094095699636095	0.26428286052671734	0.233158992442137	0.2544101657366784	0.2915821868791588	0.2601973112227899	0.24407453418096492	0.25378937155840037	0.22424447257587157	0.20560152314388222	0.2538718268282394	0.23171497693154547	0.3403567722320313	0.34548531164242563	0.14301749065312708	0.26396983112207767	
P50406	0.2882929933033619	0.29662765159455673	0.3552772410198374	0.40746495710166886	0.3168808614790833	0.28342904774609845	0.3910455659173755	0.3566245165350137	0.36964443561658233	0.4037413270689565	0.3057015734831104	0.35405955045895127	0.2296343228591231	0.286259364308557	0.3240233576298598	0.22134642679462702	0.348055632082097	0.2895756670535754	0.299161883610545	0.37663929063388824	0.33417617265732413	0.3186582191756801	0.2452689907921221	0.3094562073823769	0.26255173248493535	0.25291680244400894	0.41474846578059393	0.3316486098996416	0.4210868839485641	0.33349654708195964	0.20717192903958137	0.2315405110700281	0.23418024057211762	0.2730313568702162	0.5160544834841585	0.19476747604304911	1.0000000000000009	0.2863111749695128	0.3064269903630339	0.4289682122129629	0.3846986409337094	0.4849875810568992	0.26465005726695934	0.4071968133390741	0.44384223051785987	0.5051973060675261	0.45405194459814097	0.4016030962020776	0.4274829035073267	0.3410314379567041	0.35870278776546805	0.3377305790081288	0.33652377703682745	0.3742768720867682	0.2928063288710867	0.39297529163785894	0.38284059192122444	0.42047451507966216	0.42771878498386906	0.2602526250276183	0.25467254751456586	0.43572372883939614	0.3454239259679205	0.4355421764522004	0.2585769084880275	0.25154251030475244	0.36779006070094905	0.3379006911990584	0.4122545334570195	0.291711125950206	0.26522559129756795	0.3349958597242153	0.32822498698578473	0.28693126730129204	0.42515013310707317	0.32263952900009674	0.2921809680476479	0.31530321670092437	0.34082524354574617	0.3411143938073568	0.34336288131121273	0.30926924887897866	0.41237201122638234	0.36028330149050986	0.4887977589785478	0.344963415350786	0.24544786296897103	0.38597837147697256	0.3684786396606624	0.39891537058380955	0.37231458201624507	0.3203016716507143	0.28081678135090093	0.4297681105983253	
Q9NPC1	0.42738806431127696	0.39133504524034746	0.17198890120516547	0.33363407224482133	0.2691503224000976	0.365821232808593	0.28842746980167433	0.283334767844778	0.2534228383943617	0.3210353174225436	0.2701380554855366	0.17241110277787286	0.25985866654360723	0.2812964885887985	0.26019932097911375	0.32312909407200646	0.2828131275886701	0.36710276438673617	0.2233391231986237	0.33337892915139555	0.24404475894428196	0.37882519906264256	0.21192283062645817	0.2694234975305627	0.303294005148476	0.4002498781352989	0.2760631056834053	0.20849984952141423	0.3053665756073212	0.2417586965182355	0.2856947840695494	0.28011721216527136	0.26551588656204267	0.2734388948501987	0.2819785680042345	0.25429253584620354	0.2863111749695128	1.0000000000000009	0.25938002425882956	0.3085089163778871	0.252183865469166	0.29382177747049043	0.3782821563644848	0.4377090067069944	0.30288141573751615	0.39435859758621167	0.29632342279386603	0.2983132024643123	0.23457798521320128	0.29506637378434175	0.25162682363158384	0.2722014375985906	0.28185688173488455	0.3085999616969678	0.4246969505812116	0.31767429398662833	0.3086450837493256	0.33448904154267756	0.3094744423286677	0.203985182382427	0.333862692995333	0.36986545088037776	0.32446257536446843	0.3257222993598002	0.6579956619916479	0.2763749469518785	0.23011707867791292	0.2099623361020113	0.3287101387342022	0.26559939639251584	0.37245382927452375	0.2590337181969146	0.37041139350025176	0.3184555019090469	0.27781862130773444	0.34562108429002975	0.23937842638498152	0.2856652264759336	0.2462191316545844	0.2571370784830032	0.2678991192521301	0.3272866918925964	0.3480152995338065	0.2450621611529229	0.3018161687054416	0.2803721562777777	0.30821622254023007	0.3135799532910095	0.2890427642798211	0.24986582430294696	0.3142185148891083	0.4848317307077594	0.33822951526830003	0.30472877645040714	
P35372	0.264712147840625	0.32032869283764454	0.4512600299783737	0.3762425200864382	0.44013942343030166	0.3041600626516441	0.39778320444945653	0.3510859548468626	0.2950306452285414	0.3366477401312685	0.23351142514604545	0.4453526463195945	0.333043199291249	0.383573559079022	0.40574403740783427	0.20814672726071431	0.398648963469315	0.3560451247156423	0.32987128690213485	0.36682084716445784	0.4832475527572393	0.3408284784350979	0.3016902982961541	0.3186931778812998	0.3124852648626399	0.20716296621425534	0.4170385579672615	0.31436212055748125	0.39680735260801886	0.3732966636309052	0.19792102596937008	0.29901517677157496	0.2509569644752492	0.3382511015345734	0.3267985649804989	0.3089443012604659	0.3064269903630339	0.25938002425882956	1.0000000000000009	0.3116830432269262	0.4804175455809777	0.32727030084999575	0.2928162421821343	0.3848219101541369	0.5192011375795652	0.46439476342524477	0.42269580929567135	0.3360791616217399	0.4059518086029158	0.42812452108464605	0.35277520399580165	0.25661989188617235	0.43449222555464306	0.32375354301299586	0.20783599480062595	0.3663130248633344	0.36770719935241236	0.4240523240019426	0.3707254592837216	0.3209223217113907	0.3059926053375868	0.3275737419026723	0.3067197462654584	0.45834929753496345	0.32658811025947787	0.2900807743989626	0.40173749593175023	0.41382784190740607	0.41011257207867685	0.3765382937930103	0.31787707053824843	0.4242470131256582	0.3453003153619388	0.2576257295855874	0.4588288908379234	0.29974801349255265	0.2705819726250065	0.2766899788848078	0.3088793484047828	0.336105893744917	0.4378977885674271	0.32214912765907533	0.6446122488501794	0.3360441789417109	0.3279731979542728	0.4113766535066653	0.2727369863029563	0.3334168829860839	0.3452790462375741	0.3701131154524856	0.6427310667836357	0.3395637718968491	0.0380675535458606	0.42701092794414885	
P30872	0.29064936961878907	0.25464334393632804	0.30302959953766007	0.3362942924606871	0.36308944006530186	0.3146663712968716	0.3840490054205	0.35665828298241753	0.369906387254161	0.3587592005620589	0.3465727673896033	0.3322116968761278	0.2380235529351864	0.25818087728020706	0.3845407884971461	0.2122472186127122	0.4231678749406623	0.3587507720298868	0.28508417133034	0.4119308828619359	0.4023561849486247	0.3511356919499836	0.2715476936351947	0.323934987972796	0.3156457969743107	0.26975438634812815	0.3548739251669047	0.3566192685679985	0.3559586937747573	0.3759229105318691	0.25558865392543756	0.2852667229479715	0.24936119763275855	0.30713237664408743	0.3104999883486211	0.2832456694095203	0.4289682122129629	0.3085089163778871	0.3116830432269262	1.0000000000000002	0.4117311316206995	0.7318099237288704	0.27824319599584785	0.3415945060816665	0.4162998222097097	0.47618074296356094	0.4507082497905385	0.29964069216015377	0.4014843468221885	0.3046579721763147	0.34909858181403686	0.3283759013609342	0.2972512231743789	0.35574193100738294	0.32029856150103453	0.36276668679115254	0.314366843048665	0.4329101437868106	0.7318765261525291	0.33308848293058013	0.19015616200394464	0.3289300603656039	0.3207066341192015	0.4380239205701406	0.3372980731981181	0.29376593347499547	0.2744542460154499	0.349438384417991	0.45971618719750995	0.26207675336884273	0.2438025462242221	0.3656303046510965	0.365345986706608	0.30416678742542214	0.31568797297320483	0.32591589379339203	0.4186438030047734	0.3275864257612426	0.32126528130245735	0.36705035313548473	0.3735070821874662	0.3826994671705026	0.3937647068547946	0.31174332594959586	0.719875834103958	0.38698514180038013	0.33613277907791306	0.3497112294940982	0.3785123643317315	0.4256961884035404	0.41915568499874284	0.38801988598693143	0.3086332888335822	0.36193328583772255	
P35462	0.26875147355882534	0.28716914826045853	0.44476188859781224	0.38809623776637514	0.411921976224415	0.27835822218373046	0.36377181787010693	0.39370111482918535	0.3988702302300935	0.26001776052079983	0.27731806298932793	0.4630190716680274	0.2562601294126271	0.3725497135341447	0.4322818023691476	0.14884955941756306	0.49497434170452437	0.32390170207626445	0.34034972422188736	0.4387596301611435	0.6187416658345772	0.37264057406213974	0.4609900713010292	0.33542915482372015	0.29604162930079336	0.2271947351283206	0.4612633401678473	0.4202130586140487	0.39112101104595887	0.4335722471534252	0.1608001352890318	0.2406443838680581	0.27059945239858674	0.3610219441852027	0.38119015096050624	0.2389591142071974	0.3846986409337094	0.252183865469166	0.4804175455809777	0.4117311316206995	0.9999999999999996	0.45244786934364495	0.2620902519224588	0.4009200831980686	0.5249790281056542	0.4537952974072935	0.7101661828119618	0.3707780002719774	0.5236303887233335	0.3571716070748565	0.47118695537931254	0.32503568511419195	0.4153906928234574	0.4200602688001958	0.24806231003596046	0.4613389202755952	0.374264680621715	0.4742649309417334	0.48465142685900453	0.3748088476785931	0.23311933320733852	0.2759467312131743	0.27240786863790056	0.5095250522866833	0.3003745568160952	0.31634469013617617	0.33675810213448465	0.4858164530282617	0.4506352446904638	0.30511920779281976	0.2605598561146535	0.4726459809790067	0.41599860038333897	0.31350345896395665	0.40374622592066367	0.2674179085342425	0.31659077237206007	0.33370495229691555	0.3002413168111502	0.3976033704811771	0.4808519588934155	0.3716694985342849	0.464316558238946	0.36933213845072876	0.3746778296807977	0.45825110641782146	0.3002542013940069	0.34250286108439254	0.38020682730563204	0.44232299726093294	0.4840064727791175	0.33653339049914854	0.17042611613941488	0.6938889863922518	
P35346	0.2497090378074078	0.28185226759920434	0.3544390301672403	0.3511261260721019	0.38539437755193307	0.30614880512127296	0.42541150517823056	0.34617269630318115	0.35932178365848666	0.36819840662318837	0.3884897623311109	0.3697418314919052	0.23094139715047515	0.28645033610613246	0.3927465796638591	0.21247502840357096	0.3907629564863353	0.3644361389099481	0.2930621903636571	0.40285960809311505	0.40454260364556693	0.3337527465207023	0.2688004607679544	0.3047860624478774	0.3258169266765308	0.245299832846396	0.4217719792711244	0.37508382267270296	0.38297857944235947	0.3417460225993212	0.18628014753986044	0.29353298114354337	0.23591433035889486	0.3624280668330664	0.33912427727434047	0.23672048522913236	0.4849875810568992	0.29382177747049043	0.32727030084999575	0.7318099237288704	0.45244786934364495	1.0	0.26818004945415264	0.3644830598305908	0.4254337823134297	0.4500900106945227	0.4781555927210067	0.3660461133552125	0.433005737599681	0.2981461055147636	0.3342263103149561	0.3307970831382474	0.3650823448524799	0.3648360006769213	0.3030195064698745	0.39658543343057606	0.35957529675460687	0.41384919278511634	0.741803015445958	0.332628596791105	0.21713182364418326	0.3993717029473036	0.3133234728242037	0.41849068747907187	0.32886230275350886	0.33996454471669113	0.32522303438325484	0.3901580675790618	0.4639206584987834	0.29571981886245363	0.2340404123721605	0.39618052834980744	0.41306634359165983	0.28704157946679365	0.412834734084917	0.37817886603341433	0.39241999878243927	0.3503945970613779	0.35972966335975864	0.3451038532085837	0.3991026451685009	0.34423308161446586	0.4075930815203985	0.318624322938415	0.7511520719916076	0.3207325304116692	0.324402060344851	0.37814567565072577	0.3512161695167668	0.4347033344998642	0.4101150069627134	0.39169246859715434	0.2601700722147551	0.4056069169264001	
