	P37288	Q13255	P25101	P43115	P11229	P35367	P41145	P08913	P21917	P13945	P0DMS8	P32745	O15303	P21731	P28221	Q13258	P34995	P08100	Q13639	P41143	Q96G91	Q99677	P25021	P47900	P25100	P50406	P28335	Q5T6X5	Q15722	P35372	P35346	P30542	P51681	P41231	Q8NFJ5	P08588	P24530	Q15077	P30939	Q9Y271	P43119	P25105	P28222	P43088	P35368	O60883	O95665	P20309	Q8TDS4	Q9UBS5	P21554	P41594	Q9NS75	Q14832	Q14416	P43116	P30556	P30518	P34969	P08912	P21728	P34981	P41595	P07550	P29275	P30874	P32238	P43657	P30872	P14416	Q9H244	P18825	Q9H3N8	Q15391	P51582	P18089	P47898	P32239	P28566	Q9Y5N1	Q14831	P08173	O00222	P25024	P28223	P35348	P08908	Q14833	P48039	P08172	P21918	P29274	P35462	Q9NPC1
P50406	0.392264723777771	-0.2940613925457001	-0.2588648796081543	0.14975418150424957	0.040054887533187866	-0.1794949322938919	-0.30622655153274536	0.6129637956619263	0.22685128450393677	0.3538967967033386	0.214836984872818	-0.008744166232645512	-0.30856001377105713	-0.035923171788454056	0.03516560420393944	0.09739679098129272	0.07553470134735107	-0.023643214255571365	0.5631531476974487	-0.2314840406179428	0.4470907151699066	-0.24749597907066345	0.49784016609191895	-0.2156931608915329	-0.1815490871667862	0.9999995231628418	0.029227159917354584	-0.3032172620296478	0.5458488464355469	-0.2826548218727112	0.3921412229537964	0.0020722185727208853	0.39511168003082275	-0.19299907982349396	-0.0011574168456718326	0.3086608648300171	-0.2399223893880844	0.5497453808784485	0.059848055243492126	0.05259554088115692	0.07723208516836166	-0.08001045137643814	-0.010883866809308529	-0.2921315133571625	-0.19711871445178986	0.630210280418396	0.3323785066604614	-0.1798975169658661	-0.21256059408187866	-0.3331758379936218	-0.2729381322860718	-0.20196346938610077	-0.09485854208469391	-0.34750038385391235	-0.2754906713962555	-0.06255333870649338	-0.23924365639686584	0.7122097611427307	-0.2838119864463806	-0.13216668367385864	0.5862927436828613	0.3495866358280182	-0.08188905566930771	0.6810050010681152	0.07291976362466812	0.5260778665542603	-0.09593748301267624	-0.15366870164871216	-0.154383584856987	0.4672202169895172	-0.07089394330978394	0.6168872117996216	0.5042237639427185	-0.15980392694473267	-0.2711542546749115	-0.10279665887355804	0.3152868449687958	0.028560154139995575	-0.022246144711971283	0.7333135604858398	-0.35883745551109314	-0.1587945520877838	-0.367695689201355	-0.02125485986471176	-0.08610965311527252	-0.0018862680299207568	0.4754156470298767	-0.32617223262786865	0.25824838876724243	-0.25875940918922424	0.3468414843082428	0.5039644241333008	0.442507803440094	0.28662917017936707	
P28335	0.580149233341217	-0.5921696424484253	-0.5185121893882751	0.5030258893966675	0.26482105255126953	-0.564259946346283	-0.5559864044189453	-0.1112559586763382	-0.08310527354478836	0.4589811861515045	0.5039156675338745	-0.5632480382919312	-0.6058024764060974	0.03596764802932739	0.564602255821228	0.46936511993408203	0.1619413197040558	0.030547959730029106	0.2008395940065384	-0.5423038601875305	0.3253557085990906	-0.5047617554664612	0.2762104570865631	-0.5220608115196228	-0.5090855956077576	0.029227159917354584	1.000000238418579	-0.5693032145500183	0.3062065541744232	-0.5390135645866394	-0.4196246862411499	0.3399972915649414	-0.04885263741016388	-0.5043133497238159	-0.5698955059051514	-0.5415318608283997	-0.5412688851356506	0.24764800071716309	0.5754352807998657	0.5958538055419922	0.26484429836273193	0.5258334875106812	0.413085401058197	0.2692502737045288	-0.5161498188972473	0.08974918723106384	0.5217568874359131	-0.45015913248062134	0.5830581784248352	-0.6301997303962708	-0.5080497860908508	-0.548128068447113	-0.45459097623825073	-0.5967162847518921	-0.5816922187805176	0.47996506094932556	0.4520799517631531	0.2056758552789688	-0.6026383638381958	-0.419405460357666	0.38948526978492737	-0.2557471990585327	0.8158156871795654	-0.016300372779369354	0.3396267890930176	-0.15449285507202148	0.5516396164894104	0.4023486077785492	-0.5688009858131409	-0.29229068756103516	0.5983936190605164	-0.4606657922267914	0.24502032995224	0.5557993054389954	-0.5054007172584534	0.11174440383911133	0.5510662198066711	0.5741934776306152	0.49145302176475525	-0.1992470622062683	-0.6126885414123535	0.35359787940979004	-0.6252635717391968	-0.5490036606788635	0.7933509945869446	-0.5826135873794556	0.4917528033256531	-0.5966184735298157	0.3282186686992645	0.25211548805236816	0.6275670528411865	0.23316781222820282	-0.35663703083992004	0.42431870102882385	
Q5T6X5	-0.6924780011177063	0.9948786497116089	0.42529699206352234	-0.6476578116416931	-0.44518837332725525	0.8723194599151611	0.5439882278442383	-0.2083417922258377	-0.33289390802383423	-0.5000739693641663	-0.43158426880836487	0.4600091874599457	0.993569552898407	-0.4404292702674866	-0.657972514629364	-0.5426939725875854	-0.5686985850334167	-0.2975913882255554	-0.18784500658512115	0.4709501564502716	-0.5212846398353577	0.5314028859138489	-0.4362792372703552	0.4311450123786926	0.9260655045509338	-0.3032172620296478	-0.5693032145500183	1.000000238418579	-0.478551983833313	0.4713727831840515	0.0025536902248859406	-0.5457750558853149	-0.30705976486206055	0.38434725999832153	0.45832139253616333	0.6001282334327698	0.4824013411998749	-0.48614221811294556	-0.48382845520973206	-0.5956813097000122	-0.5281621217727661	-0.5752468109130859	-0.6647099852561951	-0.5036298036575317	0.9380066394805908	-0.3415490984916687	-0.5973457098007202	0.8806544542312622	-0.5606778264045715	0.977385401725769	0.3913051187992096	0.9691841006278992	0.49333617091178894	0.989679753780365	0.9918056726455688	-0.6286864876747131	-0.4868248701095581	-0.5112114548683167	0.6793829798698425	0.8507483005523682	-0.47542843222618103	0.1890222132205963	-0.5762474536895752	-0.007994920015335083	-0.36381909251213074	-0.21265791356563568	-0.4731459617614746	-0.5509200692176819	0.5316812992095947	0.2633591890335083	-0.6363738179206848	0.23819853365421295	-0.2207840532064438	-0.529887855052948	0.371065616607666	-0.390861839056015	-0.6637127995491028	-0.6375795602798462	-0.5218835473060608	-0.14070764183998108	0.9765486717224121	-0.5250757336616516	0.9492274522781372	0.519598662853241	-0.542893648147583	0.7076602578163147	-0.6596938371658325	0.9940767884254456	-0.6773537993431091	-0.33175793290138245	-0.6336625814437866	-0.27743715047836304	0.42087939381599426	-0.6255786418914795	
Q15722	0.5166876316070557	-0.5092494487762451	-0.6286508440971375	0.24442018568515778	0.18386371433734894	-0.570796012878418	-0.6800655126571655	0.14141303300857544	0.24253985285758972	0.5469679236412048	0.4827618896961212	-0.5069175362586975	-0.4980259835720062	0.13819782435894012	0.34596988558769226	0.5221105813980103	0.2604275047779083	0.3360954523086548	0.5214647650718689	-0.6360331773757935	0.8071763515472412	-0.6139212250709534	0.5574098229408264	-0.6004206538200378	-0.3047109842300415	0.5458488464355469	0.3062065541744232	-0.478551983833313	0.9999995231628418	-0.6666908264160156	0.042658835649490356	0.17840248346328735	0.48821938037872314	-0.5671195983886719	-0.507276177406311	-0.2666304409503937	-0.6305661797523499	0.7976253032684326	0.35465964674949646	0.555188775062561	0.40624117851257324	0.40875187516212463	0.20382000505924225	0.007112778723239899	-0.3222111463546753	0.47342774271965027	0.7846261858940125	-0.29105955362319946	0.06562045216560364	-0.5632660984992981	-0.6452900767326355	-0.3881962299346924	-0.49297112226486206	-0.5416557788848877	-0.43698662519454956	0.3082771599292755	0.07816700637340546	0.7224671840667725	-0.6881732940673828	-0.23072367906570435	0.5131768584251404	0.004705891478806734	0.22340843081474304	0.37599268555641174	0.17171761393547058	0.29729539155960083	0.25419923663139343	0.17100633680820465	-0.5992351770401001	-0.07187002152204514	0.4354853332042694	0.054006028920412064	0.7141829133033752	0.35298314690589905	-0.6121037602424622	0.017401330173015594	0.46186307072639465	0.2642446756362915	0.3070163130760193	0.39292094111442566	-0.57061368227005	0.07468198984861374	-0.6090593934059143	-0.4742516875267029	0.28826096653938293	-0.5533983707427979	0.5450248122215271	-0.5102676153182983	0.5536313652992249	-0.05778735876083374	0.4776938259601593	0.423017680644989	-0.10332202166318893	0.6809367537498474	
P35372	-0.501803994178772	0.49709394574165344	0.9938709139823914	-0.25369492173194885	-0.5223242044448853	0.7316653728485107	0.9942504167556763	0.15092138946056366	-0.3514126241207123	-0.5717719793319702	-0.7112926244735718	0.9176076650619507	0.513616144657135	-0.31929945945739746	-0.6037645936012268	-0.7046905755996704	-0.4124143123626709	-0.3331736922264099	-0.5009642839431763	0.9955947995185852	-0.681630551815033	0.9660409688949585	-0.6629929542541504	0.9850971102714539	0.20558695495128632	-0.2826548218727112	-0.5390135645866394	0.4713727831840515	-0.6666908264160156	1.0	0.503675639629364	-0.5144010782241821	-0.11327530443668365	0.9703379273414612	0.8845915794372559	0.6116586923599243	0.9932100772857666	-0.5599733591079712	-0.6672959327697754	-0.5320925116539001	-0.5731918811798096	-0.6474521160125732	-0.46735477447509766	-0.26819273829460144	0.23026742041110992	-0.09329049289226532	-0.6924018859863281	0.12882938981056213	-0.40015849471092224	0.5986461043357849	0.9905727505683899	0.31650587916374207	0.9007188081741333	0.566064715385437	0.4089964032173157	-0.551084041595459	-0.45745986700057983	-0.43927401304244995	0.9553102254867554	0.06571346521377563	-0.6090296506881714	0.36286666989326477	-0.43989530205726624	-0.17216233909130096	-0.5305582880973816	-0.02150006964802742	-0.4621886909008026	-0.44621142745018005	0.9680634140968323	0.08653341233730316	-0.5329577326774597	0.25226613879203796	-0.6737721562385559	-0.500345766544342	0.9836907982826233	-0.16667062044143677	-0.7258437275886536	-0.41493135690689087	-0.5894237160682678	-0.1853533238172531	0.6141197085380554	-0.4443667232990265	0.6894075274467468	0.8870034217834473	-0.5294047594070435	0.7611978650093079	-0.6623768210411072	0.52229243516922	-0.5850116610527039	-0.3510928153991699	-0.6812302470207214	-0.5804924964904785	0.24737735092639923	-0.6722235679626465	
P35346	0.08123030513525009	0.006556157022714615	0.5267336368560791	0.13728682696819305	-0.44402554631233215	0.2691076099872589	0.4575102925300598	0.5741677284240723	-0.1484139859676361	-0.14943015575408936	-0.41545549035072327	0.7220539450645447	0.035830166190862656	-0.23486965894699097	-0.3233892619609833	-0.5012316107749939	-0.18920406699180603	-0.031898897141218185	-0.03233221918344498	0.5516564249992371	-0.040049102157354355	0.5288793444633484	-0.1408698409795761	0.5881590247154236	-0.13070538640022278	0.3921412229537964	-0.4196246862411499	0.0025536902248859406	0.042658835649490356	0.503675639629364	0.9999999403953552	-0.3637458384037018	0.5550207495689392	0.6246774196624756	0.6498304605484009	0.596874475479126	0.5261073112487793	0.17820818722248077	-0.513204038143158	-0.2511501908302307	-0.4531939923763275	-0.44854140281677246	-0.19481073319911957	-0.30892980098724365	-0.11088920384645462	0.5207245945930481	-0.10631269961595535	-0.20248019695281982	-0.4013359844684601	0.06677145510911942	0.5026149153709412	-0.0678243562579155	0.6019134521484375	0.04028453677892685	-0.018387429416179657	-0.36521583795547485	-0.46396639943122864	0.32891321182250977	0.41480880975723267	-0.22436845302581787	-0.08615406602621078	0.6922442317008972	-0.3758690655231476	0.4230259656906128	-0.5473422408103943	0.6798797845840454	-0.28469744324684143	-0.32284310460090637	0.6065735816955566	0.22935239970684052	-0.25544673204421997	0.5747647285461426	-0.18848028779029846	-0.3810548186302185	0.5327699184417725	-0.15263620018959045	-0.3096694052219391	-0.17581027746200562	-0.4550643265247345	0.4268175959587097	0.06779602915048599	-0.44572877883911133	0.11566039174795151	0.6666735410690308	-0.3772490620613098	0.43661627173423767	-0.058437660336494446	0.02817705273628235	-0.04951857402920723	-0.48467329144477844	-0.25852158665657043	-0.28199324011802673	0.3045607805252075	-0.20393671095371246	
P30542	0.2286887913942337	-0.5411178469657898	-0.4991614818572998	0.33228686451911926	0.514461100101471	-0.6329759955406189	-0.5356367826461792	-0.15369781851768494	0.4556090831756592	0.3871379792690277	0.5223423838615417	-0.5480263829231262	-0.5437625050544739	0.5367037057876587	0.3953671455383301	0.4705463945865631	0.5486820340156555	0.18442796170711517	0.1311633437871933	-0.5379659533500671	0.25845909118652344	-0.5717540979385376	0.32126301527023315	-0.5248602032661438	-0.41842326521873474	0.0020722185727208853	0.3399972915649414	-0.5457750558853149	0.17840248346328735	-0.5144010782241821	-0.3637458384037018	1.0000003576278687	-0.0930434912443161	-0.5199366807937622	-0.5365788340568542	-0.591914176940918	-0.5264831781387329	0.1384326070547104	0.3493240773677826	0.24171046912670135	0.5701903104782104	0.4442238509654999	0.4343098998069763	0.44323965907096863	-0.43330928683280945	-0.08204479515552521	0.3159049153327942	-0.3860989212989807	0.5205726623535156	-0.5655195713043213	-0.4680774211883545	-0.485005646944046	-0.6007431149482727	-0.5594016909599304	-0.5217932462692261	0.49437981843948364	0.5123936533927917	0.0831761583685875	-0.5774439573287964	-0.3573451340198517	0.23528464138507843	-0.4711395800113678	0.3038177788257599	-0.21443261206150055	0.7285735607147217	-0.11003807187080383	0.28300052881240845	0.39740797877311707	-0.5820663571357727	-0.2556551992893219	0.3196691572666168	-0.33785590529441833	0.0712258368730545	0.32678380608558655	-0.469039648771286	0.5160072445869446	0.5488846302032471	0.4372381865978241	0.35361379384994507	-0.002147883642464876	-0.5608320832252502	0.5072538256645203	-0.5738250017166138	-0.6072120666503906	0.33345988392829895	-0.5739110708236694	0.33855652809143066	-0.5454674363136292	0.36711442470550537	0.4921318292617798	0.4487009644508362	0.42333993315696716	-0.3689152002334595	0.4969235956668854	
P51681	0.3718012273311615	-0.32619020342826843	-0.08872084319591522	0.18413200974464417	-0.28879106044769287	-0.24590276181697845	-0.15847598016262054	0.3363761901855469	-0.1500154733657837	-0.09061175584793091	0.13253571093082428	0.038356829434633255	-0.3202124536037445	-0.09018725156784058	0.10997482389211655	-0.09830483049154282	-0.09953190386295319	0.49784377217292786	0.2121552973985672	-0.08182471990585327	0.34195348620414734	-0.09624835848808289	0.32799094915390015	-0.020788080990314484	-0.2854262590408325	0.39511168003082275	-0.04885263741016388	-0.30705976486206055	0.48821938037872314	-0.11327530443668365	0.5550207495689392	-0.0930434912443161	0.9999996423721313	0.008664830587804317	0.08428072929382324	0.03554301708936691	-0.11251559853553772	0.5555234551429749	-0.029118455946445465	0.352076917886734	-0.1498575061559677	0.12754081189632416	0.1094965711236	0.06756875663995743	-0.2671813666820526	0.45922547578811646	0.228247731924057	-0.2514522671699524	-0.19958636164665222	-0.32745304703712463	-0.09614807367324829	-0.2788069546222687	0.021695272997021675	-0.33228957653045654	-0.28926146030426025	0.011341717094182968	-0.10477270185947418	0.4501573145389557	-0.20929308235645294	-0.24042798578739166	0.29367128014564514	0.5257205963134766	0.06879057735204697	0.4897502660751343	-0.35639047622680664	0.7589261531829834	0.1339193731546402	0.14579471945762634	-0.04873419553041458	0.15139102935791016	0.31803974509239197	0.21089527010917664	0.3547210693359375	0.21551531553268433	-0.06558921933174133	-0.10852078348398209	0.050106242299079895	-0.025097567588090897	0.002909694332629442	0.41680246591567993	-0.34468626976013184	-0.1669125258922577	-0.3392117917537689	0.1448393017053604	0.07699377089738846	-0.08624167740345001	0.32833877205848694	-0.32775282859802246	0.5271680355072021	-0.18937279284000397	0.07311425358057022	-0.08603567630052567	0.010624599643051624	0.029062684625387192	
P41231	-0.38010451197624207	0.4035772681236267	0.9748468995094299	-0.14043891429901123	-0.5586032271385193	0.6671192049980164	0.9525117874145508	0.22495883703231812	-0.3739069104194641	-0.5209469795227051	-0.7155108451843262	0.9286234378814697	0.4270952045917511	-0.3331342041492462	-0.5670081973075867	-0.7029209136962891	-0.39773279428482056	-0.3029046952724457	-0.49505776166915894	0.9764392971992493	-0.5757943987846375	0.9614680409431458	-0.6516704559326172	0.9893646240234375	0.11211962252855301	-0.19299907982349396	-0.5043133497238159	0.38434725999832153	-0.5671195983886719	0.9703379273414612	0.6246774196624756	-0.5199366807937622	0.008664830587804317	0.9999993443489075	0.9003897905349731	0.6207106709480286	0.9720194935798645	-0.4190765619277954	-0.6758944392204285	-0.4515075981616974	-0.588084876537323	-0.6307637095451355	-0.42911383509635925	-0.2837620675563812	0.1399203985929489	0.040981393307447433	-0.5939623713493347	0.02973983809351921	-0.3888811767101288	0.5062255859375	0.9649085998535156	0.22340425848960876	0.9323456883430481	0.47690892219543457	0.3226059079170227	-0.5164897441864014	-0.4763982594013214	-0.30500179529190063	0.8992094993591309	-0.028029020875692368	-0.5690182447433472	0.45193594694137573	-0.39886218309402466	-0.11143588274717331	-0.5921619534492493	0.06915642321109772	-0.4091361165046692	-0.4272073805332184	0.9602288603782654	0.04911871626973152	-0.46476879715919495	0.2797761857509613	-0.6457644104957581	-0.4651629626750946	0.9748950600624084	-0.16685251891613007	-0.699470043182373	-0.3486519455909729	-0.5837073922157288	-0.14074701070785522	0.5234564542770386	-0.47086119651794434	0.6003682613372803	0.9031327962875366	-0.49160197377204895	0.7066500782966614	-0.5941995978355408	0.43464574217796326	-0.5044236779212952	-0.39971309900283813	-0.6445279717445374	-0.6151900291442871	0.21858449280261993	-0.6073442697525024	
Q8NFJ5	-0.3894738554954529	0.4836336076259613	0.8867169618606567	-0.22602418065071106	-0.596737802028656	0.735775887966156	0.8786649107933044	0.37396252155303955	-0.3465782701969147	-0.5391861200332642	-0.6179018616676331	0.9112014770507812	0.4903008043766022	-0.3891088366508484	-0.6380685567855835	-0.7358176112174988	-0.46608781814575195	-0.286743700504303	-0.36363333463668823	0.9037920832633972	-0.5492879748344421	0.8837876915931702	-0.49687960743904114	0.9017217755317688	0.23017767071723938	-0.0011574168456718326	-0.5698955059051514	0.45832139253616333	-0.507276177406311	0.8845915794372559	0.6498304605484009	-0.5365788340568542	0.08428072929382324	0.9003897905349731	1.000000238418579	0.759118914604187	0.901233971118927	-0.35487058758735657	-0.6960588693618774	-0.49798205494880676	-0.6220933198928833	-0.7002240419387817	-0.523716151714325	-0.38521304726600647	0.24978025257587433	0.16300718486309052	-0.6159282922744751	0.15602993965148926	-0.5411443114280701	0.568921685218811	0.8716971278190613	0.33676815032958984	0.9049727916717529	0.5288474559783936	0.4080822169780731	-0.5977269411087036	-0.6055551767349243	-0.21937495470046997	0.8767046928405762	0.10933931916952133	-0.4450925588607788	0.5420863032341003	-0.501284122467041	0.08518119901418686	-0.5552685856819153	0.19408093392848969	-0.4683052897453308	-0.5488994121551514	0.925200343132019	0.32050251960754395	-0.5454016327857971	0.49016013741493225	-0.49428024888038635	-0.5559632182121277	0.8571248650550842	-0.2309027761220932	-0.686067521572113	-0.44697001576423645	-0.6468434929847717	0.08410229533910751	0.5654158592224121	-0.5492237210273743	0.6335506439208984	0.9227966070175171	-0.5732227563858032	0.8099924921989441	-0.5178897976875305	0.4922344386577606	-0.48208874464035034	-0.47360149025917053	-0.6277396082878113	-0.46505576372146606	0.4562908411026001	-0.6494393944740295	
P08588	-0.37086349725723267	0.6130604147911072	0.6017923951148987	-0.3573199212551117	-0.4775250554084778	0.81661456823349	0.6323376893997192	0.39091506600379944	-0.2894692122936249	-0.284553200006485	-0.45931726694107056	0.809475839138031	0.6172824501991272	-0.5417728424072266	-0.664085328578949	-0.6331143379211426	-0.5395891666412354	-0.4173283576965332	0.06706858426332474	0.6588253974914551	-0.38582879304885864	0.6944631338119507	-0.25437986850738525	0.6424720287322998	0.4901527762413025	0.3086608648300171	-0.5415318608283997	0.6001282334327698	-0.2666304409503937	0.6116586923599243	0.596874475479126	-0.591914176940918	0.03554301708936691	0.6207106709480286	0.759118914604187	0.9999998807907104	0.654370903968811	-0.23754668235778809	-0.5738797783851624	-0.6537407040596008	-0.6332213878631592	-0.7172796726226807	-0.6291419863700867	-0.688434898853302	0.4986444115638733	0.20709148049354553	-0.4672605097293854	0.40974029898643494	-0.6253466010093689	0.6253626346588135	0.5538601279258728	0.5599773526191711	0.7575528621673584	0.6172575950622559	0.5768935084342957	-0.7486129403114319	-0.637247622013092	-0.044360123574733734	0.7250692844390869	0.3900138735771179	-0.1812034696340561	0.6150267720222473	-0.6302101016044617	0.49192172288894653	-0.4584290683269501	0.2738126516342163	-0.593303918838501	-0.6746663451194763	0.7561423182487488	0.5362960696220398	-0.6989184617996216	0.7364092469215393	-0.18815597891807556	-0.7183445692062378	0.539548397064209	-0.43742474913597107	-0.5393065810203552	-0.5567042827606201	-0.641576886177063	0.32058411836624146	0.6278470158576965	-0.6344414353370667	0.6487268209457397	0.8164515495300293	-0.6184713244438171	0.8721880316734314	-0.36643001437187195	0.6100175380706787	-0.5804837942123413	-0.5488905310630798	-0.43141573667526245	-0.11066803336143494	0.7264710664749146	-0.5188465714454651	
P24530	-0.5018103122711182	0.5063214898109436	0.9954739809036255	-0.2473488450050354	-0.5290791392326355	0.750157356262207	0.9906591176986694	0.18004977703094482	-0.34885939955711365	-0.5411491990089417	-0.7067686915397644	0.9317813515663147	0.5257676839828491	-0.3402734398841858	-0.6246612668037415	-0.7066001296043396	-0.42670220136642456	-0.36463451385498047	-0.4723469316959381	0.9940555691719055	-0.6616044640541077	0.9721906185150146	-0.6576314568519592	0.9863511919975281	0.21827466785907745	-0.2399223893880844	-0.5412688851356506	0.4824013411998749	-0.6305661797523499	0.9932100772857666	0.5261073112487793	-0.5264831781387329	-0.11251559853553772	0.9720194935798645	0.901233971118927	0.654370903968811	1.0000001192092896	-0.5355845093727112	-0.6760170459747314	-0.540245532989502	-0.5801877379417419	-0.6719813346862793	-0.49459120631217957	-0.3123985826969147	0.24121379852294922	-0.04029787331819534	-0.6708790063858032	0.1321215182542801	-0.4220999777317047	0.606549084186554	0.9853720664978027	0.32650309801101685	0.9221974015235901	0.5757338404655457	0.4198443293571472	-0.573883593082428	-0.49103042483329773	-0.40575581789016724	0.9596913456916809	0.07255887240171432	-0.6082231998443604	0.3746287226676941	-0.4609983563423157	-0.14093834161758423	-0.5295338034629822	-0.02377597987651825	-0.48122498393058777	-0.48955482244491577	0.9749647974967957	0.09646998345851898	-0.5544437170028687	0.28991636633872986	-0.6566411256790161	-0.5275396704673767	0.9799378514289856	-0.18038050830364227	-0.7240598201751709	-0.42045021057128906	-0.606781005859375	-0.15688030421733856	0.6234838366508484	-0.4735057055950165	0.6980538964271545	0.9016340374946594	-0.541925311088562	0.7738758325576782	-0.6597098112106323	0.5333980917930603	-0.6061160564422607	-0.38495028018951416	-0.6805638074874878	-0.5600188374519348	0.282484769821167	-0.6559043526649475	
Q15077	0.637602686882019	-0.5076150298118591	-0.5233981013298035	0.392509788274765	-0.0037855925038456917	-0.5657700300216675	-0.5910770893096924	0.23794379830360413	0.20666271448135376	0.47940710186958313	0.335430383682251	-0.4196573793888092	-0.49379318952560425	0.10656733810901642	0.29239192605018616	0.37213218212127686	0.27539703249931335	0.41236966848373413	0.3167506158351898	-0.5340360999107361	0.8669480085372925	-0.5232298374176025	0.4581514596939087	-0.47554242610931396	-0.3523501455783844	0.5497453808784485	0.24764800071716309	-0.48614221811294556	0.7976253032684326	-0.5599733591079712	0.17820818722248077	0.1384326070547104	0.5555234551429749	-0.4190765619277954	-0.35487058758735657	-0.23754668235778809	-0.5355845093727112	1.0000001192092896	0.15793046355247498	0.5906108021736145	0.2865152657032013	0.33886176347732544	0.20835457742214203	-0.010036497376859188	-0.355775386095047	0.5486100316047668	0.7697989344596863	-0.3421165943145752	0.06381414085626602	-0.5426642894744873	-0.5309563875198364	-0.406790554523468	-0.39065542817115784	-0.5362460613250732	-0.4435463547706604	0.36750179529190063	-0.047726742923259735	0.7475810050964355	-0.6146613955497742	-0.28786996006965637	0.4427955150604248	0.10599010437726974	0.24191714823246002	0.31666070222854614	-0.01013223361223936	0.39197638630867004	0.3403630256652832	0.15721547603607178	-0.5072258114814758	-0.05022542551159859	0.48157361149787903	0.10667674988508224	0.5660325884819031	0.3460828363895416	-0.4888167679309845	0.020149700343608856	0.3447035849094391	0.3466598093509674	0.15515930950641632	0.41382038593292236	-0.5572103261947632	-0.01875397004187107	-0.5836076140403748	-0.3790302276611328	0.24521301686763763	-0.5180689096450806	0.5318930745124817	-0.5084200501441956	0.6818549036979675	-0.1855068951845169	0.3854790925979614	0.22461621463298798	-0.13910716772079468	0.5981559157371521	
P30939	0.3065226674079895	-0.5049068927764893	-0.6646623015403748	0.19090120494365692	0.5914361476898193	-0.5565382838249207	-0.6671855449676514	-0.16614104807376862	0.08494509756565094	0.27977097034454346	0.6427265405654907	-0.6837666034698486	-0.5313782691955566	0.21245518326759338	0.7854889631271362	0.5977537035942078	0.1599760353565216	0.11630818247795105	0.2856557369232178	-0.6694626212120056	0.2550465762615204	-0.6676203608512878	0.46280762553215027	-0.6792360544204712	-0.34163329005241394	0.059848055243492126	0.5754352807998657	-0.48382845520973206	0.35465964674949646	-0.6672959327697754	-0.513204038143158	0.3493240773677826	-0.029118455946445465	-0.6758944392204285	-0.6960588693618774	-0.5738797783851624	-0.6760170459747314	0.15793046355247498	0.9999998211860657	0.4544793963432312	0.402820885181427	0.5936442613601685	0.616348385810852	0.33645206689834595	-0.36080268025398254	-0.09720339626073837	0.338124543428421	-0.2350650280714035	0.3991190493106842	-0.5630000233650208	-0.6518824100494385	-0.40822434425354004	-0.6393123269081116	-0.5395967364311218	-0.4681498110294342	0.3804786503314972	0.5783360600471497	0.16331779956817627	-0.6852477192878723	-0.19297251105308533	0.47472018003463745	-0.3216663897037506	0.47141537070274353	0.037844184786081314	0.48935940861701965	-0.11946194618940353	0.3129737675189972	0.4948974549770355	-0.6821650862693787	-0.11437947303056717	0.4449068009853363	-0.3727429509162903	0.4561826288700104	0.4567428231239319	-0.6562470197677612	0.14390558004379272	0.6736414432525635	0.23027940094470978	0.9069035649299622	-0.12172825634479523	-0.5719497203826904	0.6620272994041443	-0.6064030528068542	-0.6635740399360657	0.5102013349533081	-0.5943796634674072	0.5990996360778809	-0.5265540480613708	0.3617694079875946	0.579564094543457	0.4992050528526306	0.3293984830379486	-0.25801414251327515	0.369416743516922	
Q9Y271	0.5755552053451538	-0.6225523352622986	-0.49901971220970154	0.4201487600803375	0.050592076033353806	-0.6741037368774414	-0.561177134513855	-0.11780814081430435	-0.04003391042351723	0.21415165066719055	0.48696276545524597	-0.6029107570648193	-0.6309420466423035	0.13294249773025513	0.5382344126701355	0.49252942204475403	0.18231917917728424	0.4320809245109558	0.0174776092171669	-0.5426413416862488	0.6068398356437683	-0.537731409072876	0.3019068241119385	-0.4884037375450134	-0.5297881960868835	0.05259554088115692	0.5958538055419922	-0.5956813097000122	0.555188775062561	-0.5320925116539001	-0.2511501908302307	0.24171046912670135	0.352076917886734	-0.4515075981616974	-0.49798205494880676	-0.6537407040596008	-0.540245532989502	0.5906108021736145	0.4544793963432312	1.000000238418579	0.35931599140167236	0.6698207259178162	0.41356563568115234	0.37588176131248474	-0.5290459394454956	0.19771000742912292	0.6154589653015137	-0.4519282877445221	0.38403046131134033	-0.6383033990859985	-0.4816998541355133	-0.5710381865501404	-0.45720162987709045	-0.6266773343086243	-0.5872370600700378	0.5775910019874573	0.3058229982852936	0.3075122535228729	-0.648874044418335	-0.417660653591156	0.3304723799228668	-0.18785244226455688	0.6549214124679565	-0.09216760843992233	0.11915740370750427	0.05782394856214523	0.5876696109771729	0.5298447012901306	-0.5844311118125916	-0.34434962272644043	0.855696439743042	-0.462323933839798	0.4264744520187378	0.7848635911941528	-0.45533642172813416	0.06560015678405762	0.4116372764110565	0.44329315423965454	0.47097548842430115	-0.13343515992164612	-0.6487497091293335	0.24430528283119202	-0.656958281993866	-0.5242942571640015	0.631282389163971	-0.6979124546051025	0.4487030804157257	-0.6258346438407898	0.6478110551834106	0.12441597878932953	0.40042999386787415	0.010502828285098076	-0.49137991666793823	0.4505592882633209	
